Year,Month,Day,water_year,water_month,water_day,model,flow,rcp,month_name,period
2077,12,3,2078,3,64,CCSM4,30113.17,4.5,Dec,2085
2078,1,24,2078,4,116,HadGEM2-CC,324384.4,4.5,Jan,2085
2078,1,30,2078,4,122,ACCESS1-0,457517.98,4.5,Jan,2085
2078,2,6,2078,5,129,CNRM-CM5,617690.18,4.5,Feb,2085
2078,2,21,2078,5,144,CESM1-BGC,364974.64,4.5,Feb,2085
2078,3,7,2078,6,158,CanESM2,92996.3,4.5,Mar,2085
2078,4,3,2078,7,185,CMCC-CMS,95836.17,4.5,Apr,2085
2078,4,3,2078,7,185,GFDL-CM3,114088.04,4.5,Apr,2085
2078,4,3,2078,7,185,MIROC5,99958.84,4.5,Apr,2085
2078,4,21,2078,7,203,HadGEM2-ES,63839.7,4.5,Apr,2085
2078,12,29,2079,3,90,CCSM4,101722.58,4.5,Dec,2085
2079,1,3,2079,4,95,CNRM-CM5,365938.18,4.5,Jan,2085
2079,1,9,2079,4,101,CMCC-CMS,223791.8,4.5,Jan,2085
2079,1,23,2079,4,115,MIROC5,96790.64,4.5,Jan,2085
2079,1,29,2079,4,121,HadGEM2-CC,441409.22,4.5,Jan,2085
2079,2,1,2079,5,124,GFDL-CM3,147475.08,4.5,Feb,2085
2079,2,4,2079,5,127,HadGEM2-ES,289395.8,4.5,Feb,2085
2079,3,9,2079,6,160,CanESM2,313908.73,4.5,Mar,2085
2079,4,6,2079,7,188,ACCESS1-0,157674.45,4.5,Apr,2085
2079,9,27,2079,12,362,CESM1-BGC,57392.34,4.5,Sep,2085
2080,12,29,2081,3,90,MIROC5,65074.13,4.5,Dec,2085
2081,1,11,2081,4,103,GFDL-CM3,68076.77,4.5,Jan,2085
2081,1,17,2081,4,109,CanESM2,588855.02,4.5,Jan,2085
2081,2,2,2081,5,125,ACCESS1-0,78020.85,4.5,Feb,2085
2081,2,3,2081,5,126,HadGEM2-ES,75613.81,4.5,Feb,2085
2081,2,10,2081,5,133,HadGEM2-CC,60297.45,4.5,Feb,2085
2081,2,14,2081,5,137,CCSM4,275368.31,4.5,Feb,2085
2081,3,3,2081,6,154,CESM1-BGC,208325.23,4.5,Mar,2085
2081,3,12,2081,6,163,CNRM-CM5,65708.88,4.5,Mar,2085
2081,4,27,2081,7,209,CMCC-CMS,54652.05,4.5,Apr,2085
2081,12,10,2082,3,71,MIROC5,317006.57,4.5,Dec,2085
2082,1,4,2082,4,96,HadGEM2-CC,110451.58,4.5,Jan,2085
2082,1,7,2082,4,99,CanESM2,133765.56,4.5,Jan,2085
2082,1,14,2082,4,106,CESM1-BGC,364729.56,4.5,Jan,2085
2082,2,1,2082,5,124,GFDL-CM3,114098.83,4.5,Feb,2085
2082,2,2,2082,5,125,CCSM4,164669.45,4.5,Feb,2085
2082,2,23,2082,5,146,CNRM-CM5,591964.31,4.5,Feb,2085
2082,3,2,2082,6,153,CMCC-CMS,287096.2,4.5,Mar,2085
2082,3,8,2082,6,159,HadGEM2-ES,183219.32,4.5,Mar,2085
2082,3,13,2082,6,164,ACCESS1-0,81039.9,4.5,Mar,2085
2082,12,27,2083,3,88,MIROC5,47727.86,4.5,Dec,2085
2083,1,17,2083,4,109,CESM1-BGC,561317.63,4.5,Jan,2085
2083,2,5,2083,5,128,GFDL-CM3,270603.94,4.5,Feb,2085
2083,2,11,2083,5,134,CNRM-CM5,315594.53,4.5,Feb,2085
2083,2,23,2083,5,146,HadGEM2-ES,68889.35,4.5,Feb,2085
2083,3,1,2083,6,152,CanESM2,139910.63,4.5,Mar,2085
2083,3,5,2083,6,156,CCSM4,326223.67,4.5,Mar,2085
2083,3,7,2083,6,158,ACCESS1-0,341835.85,4.5,Mar,2085
2083,3,17,2083,6,168,HadGEM2-CC,285307.28,4.5,Mar,2085
2083,3,29,2083,6,180,CMCC-CMS,129552.33,4.5,Mar,2085
2084,12,7,2085,3,68,CMCC-CMS,27648.03,4.5,Dec,2085
2085,1,8,2085,4,100,CanESM2,227064.44,4.5,Jan,2085
2085,1,22,2085,4,114,HadGEM2-CC,260913.62,4.5,Jan,2085
2085,2,1,2085,5,124,CESM1-BGC,160896.06,4.5,Feb,2085
2085,2,3,2085,5,126,GFDL-CM3,266345.91,4.5,Feb,2085
2085,2,22,2085,5,145,MIROC5,101189.53,4.5,Feb,2085
2085,2,23,2085,5,146,CCSM4,483575.6,4.5,Feb,2085
2085,2,28,2085,5,151,CNRM-CM5,383068.21,4.5,Feb,2085
2085,3,3,2085,6,154,ACCESS1-0,71481.31,4.5,Mar,2085
2085,3,22,2085,6,173,HadGEM2-ES,82306.88,4.5,Mar,2085
2085,12,19,2086,3,80,HadGEM2-ES,23303.66,4.5,Dec,2085
2086,2,3,2086,5,126,ACCESS1-0,199555.2,4.5,Feb,2085
2086,2,11,2086,5,134,CMCC-CMS,153232.67,4.5,Feb,2085
2086,2,18,2086,5,141,CNRM-CM5,275680.72,4.5,Feb,2085
2086,2,20,2086,5,143,HadGEM2-CC,361118.49,4.5,Feb,2085
2086,2,28,2086,5,151,CESM1-BGC,331970.09,4.5,Feb,2085
2086,3,8,2086,6,159,CanESM2,630653.36,4.5,Mar,2085
2086,3,20,2086,6,171,CCSM4,23438.39,4.5,Mar,2085
2086,4,14,2086,7,196,MIROC5,61023.01,4.5,Apr,2085
2086,4,24,2086,7,206,GFDL-CM3,99769.22,4.5,Apr,2085
2087,1,3,2087,4,95,HadGEM2-CC,82869.18,4.5,Jan,2085
2087,1,13,2087,4,105,CMCC-CMS,269527.47,4.5,Jan,2085
2087,1,15,2087,4,107,CanESM2,57538.58,4.5,Jan,2085
2087,1,19,2087,4,111,CCSM4,66301.37,4.5,Jan,2085
2087,1,26,2087,4,118,GFDL-CM3,275406.64,4.5,Jan,2085
2087,2,5,2087,5,128,ACCESS1-0,207232.21,4.5,Feb,2085
2087,3,3,2087,6,154,CESM1-BGC,224712.01,4.5,Mar,2085
2087,3,17,2087,6,168,MIROC5,160415.53,4.5,Mar,2085
2087,3,20,2087,6,171,HadGEM2-ES,75998.38,4.5,Mar,2085
2087,3,22,2087,6,173,CNRM-CM5,252698.41,4.5,Mar,2085
2089,1,20,2089,4,112,CESM1-BGC,79609.45,4.5,Jan,2085
2089,2,15,2089,5,138,HadGEM2-ES,330208.99,4.5,Feb,2085
2089,2,16,2089,5,139,ACCESS1-0,54064.62,4.5,Feb,2085
2089,2,20,2089,5,143,CNRM-CM5,291188.99,4.5,Feb,2085
2089,2,21,2089,5,144,CanESM2,368228.21,4.5,Feb,2085
2089,3,16,2089,6,167,MIROC5,394191.03,4.5,Mar,2085
2089,3,22,2089,6,173,CCSM4,189598.01,4.5,Mar,2085
2089,3,24,2089,6,175,HadGEM2-CC,48680.27,4.5,Mar,2085
2089,4,8,2089,7,190,GFDL-CM3,39659.14,4.5,Apr,2085
2089,5,14,2089,8,226,CMCC-CMS,258585.56,4.5,May,2085
2089,12,7,2090,3,68,CMCC-CMS,301200.06,4.5,Dec,2085
2089,12,30,2090,3,91,MIROC5,29545.83,4.5,Dec,2085
2090,1,18,2090,4,110,HadGEM2-ES,139749.46,4.5,Jan,2085
2090,2,3,2090,5,126,CESM1-BGC,52955.69,4.5,Feb,2085
2090,2,10,2090,5,133,CNRM-CM5,341012.72,4.5,Feb,2085
2090,2,13,2090,5,136,HadGEM2-CC,241670.03,4.5,Feb,2085
2090,2,23,2090,5,146,CanESM2,317980.74,4.5,Feb,2085
2090,2,25,2090,5,148,CCSM4,83236.31,4.5,Feb,2085
2090,3,14,2090,6,165,GFDL-CM3,141991.45,4.5,Mar,2085
2090,4,1,2090,7,183,ACCESS1-0,36631.61,4.5,Apr,2085
2091,1,7,2091,4,99,HadGEM2-ES,284716.39,4.5,Jan,2085
2091,1,15,2091,4,107,CMCC-CMS,242442.4,4.5,Jan,2085
2091,1,19,2091,4,111,CESM1-BGC,445144.34,4.5,Jan,2085
2091,1,22,2091,4,114,CCSM4,42307.45,4.5,Jan,2085
2091,1,26,2091,4,118,ACCESS1-0,57839.57,4.5,Jan,2085
2091,1,31,2091,4,123,MIROC5,153859.58,4.5,Jan,2085
2091,3,10,2091,6,161,GFDL-CM3,168540.15,4.5,Mar,2085
2091,3,19,2091,6,170,HadGEM2-CC,55303.47,4.5,Mar,2085
2091,3,25,2091,6,176,CNRM-CM5,152954.29,4.5,Mar,2085
2091,5,8,2091,8,220,CanESM2,29330.3,4.5,May,2085
2092,12,11,2093,3,72,HadGEM2-CC,215888,4.5,Dec,2085
2092,12,28,2093,3,89,GFDL-CM3,245286.61,4.5,Dec,2085
2093,1,8,2093,4,100,ACCESS1-0,176524.56,4.5,Jan,2085
2093,1,19,2093,4,111,CESM1-BGC,407356.55,4.5,Jan,2085
2093,2,7,2093,5,130,CCSM4,287205.51,4.5,Feb,2085
2093,2,13,2093,5,136,CanESM2,417316.32,4.5,Feb,2085
2093,2,27,2093,5,150,CNRM-CM5,160860.21,4.5,Feb,2085
2093,2,28,2093,5,151,HadGEM2-ES,68028.8,4.5,Feb,2085
2093,4,2,2093,7,184,CMCC-CMS,40762.56,4.5,Apr,2085
2093,4,3,2093,7,185,MIROC5,54698.16,4.5,Apr,2085
2094,1,11,2094,4,103,CanESM2,511609.75,4.5,Jan,2085
2094,1,14,2094,4,106,CMCC-CMS,351845.15,4.5,Jan,2085
2094,1,18,2094,4,110,GFDL-CM3,349030.17,4.5,Jan,2085
2094,1,28,2094,4,120,HadGEM2-CC,68842.95,4.5,Jan,2085
2094,2,13,2094,5,136,CESM1-BGC,37737.17,4.5,Feb,2085
2094,2,13,2094,5,136,HadGEM2-ES,33302.64,4.5,Feb,2085
2094,2,13,2094,5,136,MIROC5,65935.6,4.5,Feb,2085
2094,2,15,2094,5,138,CCSM4,264981.52,4.5,Feb,2085
2094,2,16,2094,5,139,CNRM-CM5,125162.37,4.5,Feb,2085
2094,3,19,2094,6,170,ACCESS1-0,210420.57,4.5,Mar,2085
2094,12,3,2095,3,64,GFDL-CM3,272225.93,4.5,Dec,2085
2095,1,12,2095,4,104,ACCESS1-0,357036.12,4.5,Jan,2085
2095,1,12,2095,4,104,MIROC5,32703.7,4.5,Jan,2085
2095,1,14,2095,4,106,CanESM2,354015.86,4.5,Jan,2085
2095,2,1,2095,5,124,CMCC-CMS,473554.31,4.5,Feb,2085
2095,2,1,2095,5,124,HadGEM2-CC,65133.96,4.5,Feb,2085
2095,2,1,2095,5,124,HadGEM2-ES,78427.24,4.5,Feb,2085
2095,2,4,2095,5,127,CCSM4,296692.24,4.5,Feb,2085
2095,2,16,2095,5,139,CNRM-CM5,465517.41,4.5,Feb,2085
2095,6,2,2095,9,245,CESM1-BGC,153760.23,4.5,Jun,2085
2096,12,28,2097,3,89,CESM1-BGC,33774.47,4.5,Dec,2085
2097,1,31,2097,4,123,HadGEM2-ES,56264.5,4.5,Jan,2085
2097,2,2,2097,5,125,HadGEM2-CC,44205.76,4.5,Feb,2085
2097,2,9,2097,5,132,CMCC-CMS,278926.98,4.5,Feb,2085
2097,2,13,2097,5,136,GFDL-CM3,242843.53,4.5,Feb,2085
2097,2,28,2097,5,151,CanESM2,263471.92,4.5,Feb,2085
2097,3,12,2097,6,163,CNRM-CM5,307704.09,4.5,Mar,2085
2097,3,17,2097,6,168,MIROC5,100638.22,4.5,Mar,2085
2097,4,3,2097,7,185,ACCESS1-0,77121.75,4.5,Apr,2085
2097,5,13,2097,8,225,CCSM4,26992.26,4.5,May,2085
2097,12,13,2098,3,74,HadGEM2-ES,133986.99,4.5,Dec,2085
2098,1,10,2098,4,102,CanESM2,651043.54,4.5,Jan,2085
2098,1,13,2098,4,105,CCSM4,379143.96,4.5,Jan,2085
2098,1,23,2098,4,115,GFDL-CM3,231181.2,4.5,Jan,2085
2098,2,2,2098,5,125,CMCC-CMS,380273.9,4.5,Feb,2085
2098,3,3,2098,6,154,MIROC5,255912.93,4.5,Mar,2085
2098,3,4,2098,6,155,CNRM-CM5,366090.87,4.5,Mar,2085
2098,3,16,2098,6,167,CESM1-BGC,54642.36,4.5,Mar,2085
2098,3,24,2098,6,175,ACCESS1-0,37176.03,4.5,Mar,2085
2098,4,9,2098,7,191,HadGEM2-CC,119540.78,4.5,Apr,2085
2099,1,3,2099,4,95,MIROC5,403324.97,4.5,Jan,2085
2099,2,4,2099,5,127,ACCESS1-0,59463.37,4.5,Feb,2085
2099,2,7,2099,5,130,GFDL-CM3,175730.41,4.5,Feb,2085
2099,2,14,2099,5,137,CMCC-CMS,155276.57,4.5,Feb,2085
2099,2,24,2099,5,147,CanESM2,462620.33,4.5,Feb,2085
2099,3,3,2099,6,154,HadGEM2-ES,332520.58,4.5,Mar,2085
2099,3,6,2099,6,157,CCSM4,174275.37,4.5,Mar,2085
2099,3,12,2099,6,163,HadGEM2-CC,103033.51,4.5,Mar,2085
2099,3,25,2099,6,176,CESM1-BGC,112563.31,4.5,Mar,2085
2099,3,26,2099,6,177,CNRM-CM5,117162.24,4.5,Mar,2085
1983,10,26,1984,1,26,CNRM-CM5,40008.09,8.5,Oct,1996
1984,1,10,1984,4,102,GFDL-CM3,46713.06,8.5,Jan,1996
1984,1,14,1984,4,106,CCSM4,208647.59,8.5,Jan,1996
1984,1,23,1984,4,115,CESM1-BGC,381333.01,8.5,Jan,1996
1984,1,29,1984,4,121,MIROC5,25449.46,8.5,Jan,1996
1984,2,10,1984,5,133,CMCC-CMS,302378.96,8.5,Feb,1996
1984,2,21,1984,5,144,HadGEM2-ES,230110.53,8.5,Feb,1996
1984,3,28,1984,6,180,CanESM2,107260.58,8.5,Mar,1996
1984,5,5,1984,8,218,HadGEM2-CC,75158.04,8.5,May,1996
1984,6,5,1984,9,249,ACCESS1-0,158213.56,8.5,Jun,1996
1987,11,27,1988,2,58,CESM1-BGC,57880.05,8.5,Nov,1996
1987,12,19,1988,3,80,CanESM2,163959.82,8.5,Dec,1996
1988,1,14,1988,4,106,HadGEM2-CC,73883.45,8.5,Jan,1996
1988,1,17,1988,4,109,CCSM4,291768.03,8.5,Jan,1996
1988,1,19,1988,4,111,GFDL-CM3,158905.69,8.5,Jan,1996
1988,1,21,1988,4,113,HadGEM2-ES,392202.48,8.5,Jan,1996
1988,1,24,1988,4,116,CMCC-CMS,57493.91,8.5,Jan,1996
1988,2,1,1988,5,124,CNRM-CM5,50396.02,8.5,Feb,1996
1988,2,22,1988,5,145,MIROC5,61648.29,8.5,Feb,1996
1988,5,3,1988,8,216,ACCESS1-0,46417.77,8.5,May,1996
1991,12,28,1992,3,89,GFDL-CM3,346054.34,8.5,Dec,1996
1992,1,15,1992,4,107,HadGEM2-ES,97867.36,8.5,Jan,1996
1992,2,1,1992,5,124,CCSM4,345064.16,8.5,Feb,1996
1992,2,8,1992,5,131,HadGEM2-CC,198607.19,8.5,Feb,1996
1992,2,16,1992,5,139,MIROC5,254481.03,8.5,Feb,1996
1992,2,26,1992,5,149,CMCC-CMS,264901.59,8.5,Feb,1996
1992,3,3,1992,6,155,CESM1-BGC,154508.3,8.5,Mar,1996
1992,4,7,1992,7,190,CNRM-CM5,114344.91,8.5,Apr,1996
1992,4,14,1992,7,197,ACCESS1-0,124166.14,8.5,Apr,1996
1992,5,25,1992,8,238,CanESM2,166739.03,8.5,May,1996
1996,1,13,1996,4,105,CMCC-CMS,242607.04,8.5,Jan,1996
1996,1,26,1996,4,118,CESM1-BGC,54539.08,8.5,Jan,1996
1996,2,4,1996,5,127,ACCESS1-0,73557.59,8.5,Feb,1996
1996,2,13,1996,5,136,MIROC5,48539.09,8.5,Feb,1996
1996,3,7,1996,6,159,HadGEM2-CC,283590.33,8.5,Mar,1996
1996,3,10,1996,6,162,CCSM4,187692.65,8.5,Mar,1996
1996,3,17,1996,6,169,CanESM2,290964,8.5,Mar,1996
1996,4,12,1996,7,195,GFDL-CM3,105819.3,8.5,Apr,1996
1996,4,26,1996,7,209,CNRM-CM5,228617.63,8.5,Apr,1996
1996,5,3,1996,8,216,HadGEM2-ES,96892.68,8.5,May,1996
1999,12,13,2000,3,74,CCSM4,112879.96,8.5,Dec,1996
2000,1,17,2000,4,109,CESM1-BGC,325909.06,8.5,Jan,1996
2000,2,2,2000,5,125,CanESM2,280873.06,8.5,Feb,1996
2000,2,3,2000,5,126,GFDL-CM3,52422.08,8.5,Feb,1996
2000,2,6,2000,5,129,MIROC5,94443.11,8.5,Feb,1996
2000,2,11,2000,5,134,ACCESS1-0,153914.2,8.5,Feb,1996
2000,3,5,2000,6,157,HadGEM2-ES,116097.92,8.5,Mar,1996
2000,3,13,2000,6,165,CMCC-CMS,58655.26,8.5,Mar,1996
2000,4,14,2000,7,197,HadGEM2-CC,116708.12,8.5,Apr,1996
2000,5,7,2000,8,220,CNRM-CM5,71083.01,8.5,May,1996
2004,1,26,2004,4,118,GFDL-CM3,89781.09,8.5,Jan,1996
2004,2,1,2004,5,124,HadGEM2-CC,398936.41,8.5,Feb,1996
2004,2,3,2004,5,126,CNRM-CM5,267287.72,8.5,Feb,1996
2004,2,19,2004,5,142,MIROC5,206323.58,8.5,Feb,1996
2004,2,26,2004,5,149,CCSM4,127098.73,8.5,Feb,1996
2004,3,6,2004,6,158,CMCC-CMS,342181.5,8.5,Mar,1996
2004,3,18,2004,6,170,CanESM2,86787.87,8.5,Mar,1996
2004,3,24,2004,6,176,ACCESS1-0,44229.59,8.5,Mar,1996
2004,5,1,2004,8,214,HadGEM2-ES,30735.82,8.5,May,1996
2004,5,3,2004,8,216,CESM1-BGC,90249.8,8.5,May,1996
2007,11,30,2008,2,61,CESM1-BGC,169005.01,8.5,Nov,1996
2007,12,15,2008,3,76,ACCESS1-0,309312.77,8.5,Dec,1996
2008,1,24,2008,4,116,GFDL-CM3,257841.28,8.5,Jan,1996
2008,2,3,2008,5,126,MIROC5,89985.49,8.5,Feb,1996
2008,2,12,2008,5,135,CanESM2,53675.95,8.5,Feb,1996
2008,2,16,2008,5,139,HadGEM2-ES,133808.87,8.5,Feb,1996
2008,3,2,2008,6,154,CMCC-CMS,50747.84,8.5,Mar,1996
2008,4,1,2008,7,184,CCSM4,56656.34,8.5,Apr,1996
2008,4,2,2008,7,185,HadGEM2-CC,104715.88,8.5,Apr,1996
2008,4,14,2008,7,197,CNRM-CM5,29363.47,8.5,Apr,1996
2035,12,18,2036,3,79,ACCESS1-0,84853.56,8.5,Dec,2050
2035,12,28,2036,3,89,HadGEM2-ES,331512.14,8.5,Dec,2050
2036,1,17,2036,4,109,CanESM2,74703.32,8.5,Jan,2050
2036,2,3,2036,5,126,CNRM-CM5,399984.08,8.5,Feb,2050
2036,2,29,2036,5,152,CESM1-BGC,169470.84,8.5,Feb,2050
2036,3,6,2036,6,158,MIROC5,314210.21,8.5,Mar,2050
2036,3,12,2036,6,164,CMCC-CMS,111362.69,8.5,Mar,2050
2036,3,19,2036,6,171,HadGEM2-CC,192073.81,8.5,Mar,2050
2036,4,20,2036,7,203,GFDL-CM3,272523.55,8.5,Apr,2050
2036,4,25,2036,7,208,CCSM4,126385.87,8.5,Apr,2050
2039,12,16,2040,3,77,ACCESS1-0,226574.89,8.5,Dec,2050
2039,12,30,2040,3,91,HadGEM2-ES,196760.3,8.5,Dec,2050
2040,1,1,2040,4,93,MIROC5,216152.71,8.5,Jan,2050
2040,1,15,2040,4,107,GFDL-CM3,192540.51,8.5,Jan,2050
2040,1,18,2040,4,110,CMCC-CMS,275591.32,8.5,Jan,2050
2040,2,6,2040,5,129,CCSM4,307620.47,8.5,Feb,2050
2040,2,10,2040,5,133,CESM1-BGC,273396.64,8.5,Feb,2050
2040,2,14,2040,5,137,HadGEM2-CC,185527.99,8.5,Feb,2050
2040,3,3,2040,6,155,CanESM2,144717.54,8.5,Mar,2050
2040,3,26,2040,6,178,CNRM-CM5,70067.11,8.5,Mar,2050
2044,1,10,2044,4,102,GFDL-CM3,233420.58,8.5,Jan,2050
2044,1,18,2044,4,110,CNRM-CM5,266490.83,8.5,Jan,2050
2044,2,16,2044,5,139,MIROC5,84495.15,8.5,Feb,2050
2044,2,19,2044,5,142,CanESM2,192910.47,8.5,Feb,2050
2044,2,20,2044,5,143,CCSM4,88690.25,8.5,Feb,2050
2044,2,21,2044,5,144,CESM1-BGC,82087.89,8.5,Feb,2050
2044,3,2,2044,6,154,HadGEM2-CC,54020.09,8.5,Mar,2050
2044,3,24,2044,6,176,ACCESS1-0,66507.9,8.5,Mar,2050
2044,3,29,2044,6,181,CMCC-CMS,177241.07,8.5,Mar,2050
2044,4,4,2044,7,187,HadGEM2-ES,149371.9,8.5,Apr,2050
2047,12,15,2048,3,76,CCSM4,33653.66,8.5,Dec,2050
2047,12,24,2048,3,85,HadGEM2-CC,130432.03,8.5,Dec,2050
2048,1,24,2048,4,116,CanESM2,261303.7,8.5,Jan,2050
2048,2,2,2048,5,125,CMCC-CMS,276456.81,8.5,Feb,2050
2048,2,9,2048,5,132,ACCESS1-0,108484.23,8.5,Feb,2050
2048,3,6,2048,6,158,HadGEM2-ES,298354.08,8.5,Mar,2050
2048,4,11,2048,7,194,MIROC5,178052,8.5,Apr,2050
2048,4,27,2048,7,210,CESM1-BGC,176264.41,8.5,Apr,2050
2048,5,1,2048,8,214,GFDL-CM3,120825.88,8.5,May,2050
2048,5,3,2048,8,216,CNRM-CM5,88919.26,8.5,May,2050
2052,1,10,2052,4,102,CCSM4,188314.51,8.5,Jan,2050
2052,1,27,2052,4,119,MIROC5,52101.39,8.5,Jan,2050
2052,2,13,2052,5,136,CanESM2,305705.23,8.5,Feb,2050
2052,2,21,2052,5,144,CESM1-BGC,245167.96,8.5,Feb,2050
2052,2,22,2052,5,145,HadGEM2-ES,183873.25,8.5,Feb,2050
2052,3,2,2052,6,154,GFDL-CM3,235537.01,8.5,Mar,2050
2052,3,6,2052,6,158,ACCESS1-0,230750.64,8.5,Mar,2050
2052,3,7,2052,6,159,CNRM-CM5,45248.95,8.5,Mar,2050
2052,3,14,2052,6,166,HadGEM2-CC,133877.63,8.5,Mar,2050
2052,4,11,2052,7,194,CMCC-CMS,104592.37,8.5,Apr,2050
2056,1,4,2056,4,96,CMCC-CMS,306942.52,8.5,Jan,2050
2056,1,8,2056,4,100,CESM1-BGC,211322.84,8.5,Jan,2050
2056,1,17,2056,4,109,CNRM-CM5,463751.2,8.5,Jan,2050
2056,1,25,2056,4,117,HadGEM2-CC,39644.7,8.5,Jan,2050
2056,2,2,2056,5,125,CCSM4,161505.28,8.5,Feb,2050
2056,2,22,2056,5,145,HadGEM2-ES,84792.3,8.5,Feb,2050
2056,3,18,2056,6,170,GFDL-CM3,57048.06,8.5,Mar,2050
2056,3,19,2056,6,171,ACCESS1-0,35737.44,8.5,Mar,2050
2056,3,25,2056,6,177,CanESM2,140213.59,8.5,Mar,2050
2056,4,9,2056,7,192,MIROC5,74729.63,8.5,Apr,2050
2059,12,27,2060,3,88,GFDL-CM3,266203.33,8.5,Dec,2050
2059,12,30,2060,3,91,CNRM-CM5,520118.44,8.5,Dec,2050
2060,1,9,2060,4,101,CMCC-CMS,322542.63,8.5,Jan,2050
2060,1,16,2060,4,108,CESM1-BGC,239527.94,8.5,Jan,2050
2060,1,25,2060,4,117,MIROC5,604238.63,8.5,Jan,2050
2060,2,2,2060,5,125,CanESM2,219435.49,8.5,Feb,2050
2060,2,25,2060,5,148,ACCESS1-0,42043.55,8.5,Feb,2050
2060,2,27,2060,5,150,CCSM4,213247.89,8.5,Feb,2050
2060,2,29,2060,5,152,HadGEM2-CC,39882,8.5,Feb,2050
2060,3,28,2060,6,180,HadGEM2-ES,54822.94,8.5,Mar,2050
2064,1,19,2064,4,111,MIROC5,167662.1,8.5,Jan,2050
2064,1,20,2064,4,112,CMCC-CMS,60217.43,8.5,Jan,2050
2064,1,25,2064,4,117,GFDL-CM3,265568.43,8.5,Jan,2050
2064,1,27,2064,4,119,CanESM2,702553.96,8.5,Jan,2050
2064,2,28,2064,5,151,CESM1-BGC,131569.85,8.5,Feb,2050
2064,3,5,2064,6,157,HadGEM2-CC,157162.67,8.5,Mar,2050
2064,3,7,2064,6,159,CCSM4,247414.65,8.5,Mar,2050
2064,3,26,2064,6,178,HadGEM2-ES,136273.25,8.5,Mar,2050
2064,3,29,2064,6,181,CNRM-CM5,59689.59,8.5,Mar,2050
2064,4,14,2064,7,197,ACCESS1-0,80317.13,8.5,Apr,2050
2072,1,11,2072,4,103,CCSM4,102782.35,8.5,Jan,2085
2072,1,13,2072,4,105,HadGEM2-ES,326160.83,8.5,Jan,2085
2072,1,18,2072,4,110,CanESM2,562418.96,8.5,Jan,2085
2072,2,2,2072,5,125,CNRM-CM5,286789.16,8.5,Feb,2085
2072,2,23,2072,5,146,CESM1-BGC,70339.95,8.5,Feb,2085
2072,2,25,2072,5,148,MIROC5,450304.02,8.5,Feb,2085
2072,2,26,2072,5,149,ACCESS1-0,37193.91,8.5,Feb,2085
2072,2,27,2072,5,150,CMCC-CMS,237746.63,8.5,Feb,2085
2072,3,10,2072,6,162,GFDL-CM3,290003.17,8.5,Mar,2085
2072,3,24,2072,6,176,HadGEM2-CC,226221.98,8.5,Mar,2085
2076,1,3,2076,4,95,ACCESS1-0,208622.64,8.5,Jan,2085
2076,1,9,2076,4,101,CMCC-CMS,293776.06,8.5,Jan,2085
2076,1,9,2076,4,101,CNRM-CM5,344248.32,8.5,Jan,2085
2076,1,9,2076,4,101,GFDL-CM3,170951.02,8.5,Jan,2085
2076,1,28,2076,4,120,MIROC5,354823.4,8.5,Jan,2085
2076,2,2,2076,5,125,CanESM2,139670.73,8.5,Feb,2085
2076,2,21,2076,5,144,HadGEM2-CC,334073.98,8.5,Feb,2085
2076,2,26,2076,5,149,HadGEM2-ES,89103.12,8.5,Feb,2085
2076,2,28,2076,5,151,CCSM4,81797.81,8.5,Feb,2085
2076,3,27,2076,6,179,CESM1-BGC,198221.41,8.5,Mar,2085
2079,12,27,2080,3,88,ACCESS1-0,217952.69,8.5,Dec,2085
2080,1,21,2080,4,113,CESM1-BGC,410381.95,8.5,Jan,2085
2080,1,25,2080,4,117,CMCC-CMS,302644.54,8.5,Jan,2085
2080,2,4,2080,5,127,CNRM-CM5,750569.04,8.5,Feb,2085
2080,2,7,2080,5,130,CanESM2,439844.33,8.5,Feb,2085
2080,2,13,2080,5,136,HadGEM2-ES,317920.15,8.5,Feb,2085
2080,2,18,2080,5,141,GFDL-CM3,104084.45,8.5,Feb,2085
2080,3,3,2080,6,155,CCSM4,65019.9,8.5,Mar,2085
2080,3,31,2080,6,183,MIROC5,153750,8.5,Mar,2085
2080,4,10,2080,7,193,HadGEM2-CC,49158.18,8.5,Apr,2085
2083,11,24,2084,2,55,MIROC5,228357.49,8.5,Nov,2085
2083,12,24,2084,3,85,ACCESS1-0,28577.59,8.5,Dec,2085
2084,1,12,2084,4,104,CCSM4,674611.29,8.5,Jan,2085
2084,1,19,2084,4,111,CMCC-CMS,41502.4,8.5,Jan,2085
2084,1,29,2084,4,121,CanESM2,507900.54,8.5,Jan,2085
2084,2,5,2084,5,128,HadGEM2-CC,324431.09,8.5,Feb,2085
2084,2,22,2084,5,145,CESM1-BGC,304744.75,8.5,Feb,2085
2084,3,1,2084,6,153,CNRM-CM5,80068.89,8.5,Mar,2085
2084,3,25,2084,6,177,GFDL-CM3,269066.59,8.5,Mar,2085
2084,4,22,2084,7,205,HadGEM2-ES,42820.35,8.5,Apr,2085
2087,10,4,2088,1,4,HadGEM2-ES,65006.11,8.5,Oct,2085
2087,11,25,2088,2,56,ACCESS1-0,32669.13,8.5,Nov,2085
2088,2,6,2088,5,129,CCSM4,335671.8,8.5,Feb,2085
2088,2,8,2088,5,131,CESM1-BGC,474796.73,8.5,Feb,2085
2088,2,21,2088,5,144,CMCC-CMS,336972.95,8.5,Feb,2085
